Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
50016.0,-0.037516380890711,0.859735957574042,1.4493828078862,1.32013664598184,0.451052037878188,0.0563298927610176,0.800408802969707,-0.210371411464171,-0.265040362997267,-0.0198772034295991,-0.467083565722452,0.450693189980729,0.497914907597919,-0.280955239281776,0.0942942826843101,-1.32465167805532,0.456789341180256,-0.781276669185787,0.709531126634943,0.0652651808570755,0.0045208414426778,0.503026945465936,-0.107357254757156,0.120116036613888,-0.575061695162786,-0.346794764961377,0.0841357122627495,-0.0312688350004257,2.0,0
33813.0,1.1072996440697,0.57342949752499,-0.379033589790601,1.13734425896079,0.509859427335598,0.0214232625111332,0.048782046978947,0.183412742425608,-0.349856508013151,-0.599819979887825,2.26503124582288,0.716119225944627,-0.243186415820682,-1.07065904708266,0.901780139194186,0.204766950056644,1.20986663762341,0.189118975788803,-1.05956035738545,-0.154794029768359,0.039381301950582,0.217283377175649,-0.0750217791534757,-0.421915266987704,0.51151682422294,-0.285341455969214,0.0642345397981401,0.0404076077495888,1.0,0
124271.0,2.18707664093764,-1.64532911620716,-1.09773692307189,-1.99499225962183,-0.426798302506465,1.641776486698,-1.71765104269595,0.533118792864622,-1.14859454211099,1.61175498683179,0.541616435011478,-0.507274130141791,-0.304332145651367,-0.17183110501418,0.168238704330056,-0.855018709261325,0.787369871533733,-0.488404712920601,-0.717601000342239,-0.540913177824162,-0.0780748209409645,0.332395882453502,0.301281400607926,-0.987382908854076,-0.439095027836863,-0.0909652825130938,0.0639025024564438,-0.0688259383400993,4.4,0
79481.0,1.14540051094266,-0.548656019035972,0.957812924625696,-0.82892633284715,-1.19544343798566,-0.181277509675195,-0.848692557760933,0.322937051985439,1.76653427785233,-0.91224028304441,1.41268493050854,0.800639203748822,-1.65040209229762,0.380751976321133,0.969975278935908,-0.528877182334482,0.0405905215193339,0.348131125762581,0.420482367462129,-0.247147053794203,0.0634486139188678,0.358248554290991,0.0241583662921692,0.207911067951131,0.320425940781802,-0.682014996454152,0.0969746309617657,0.0206109173694898,1.0,0
130610.0,-1.12125804357992,0.199456028546137,1.46065443445605,-2.82881624953257,-0.913485485914413,0.361752875132553,0.881100440271616,-0.0082670907387017,-0.760949453076378,-0.292790130836424,0.111748207339073,-0.778611984926761,-1.2855383660033,-0.429652979491081,-1.87433984180493,1.66446245248427,-0.386141847999194,-1.19102589171599,0.126630874401916,-0.285999835912999,-0.207206480717676,-0.760205631663011,-0.290614025373113,-0.5306685769284,0.410248338263702,-0.64958379171696,-0.299378435559641,-0.0388210737266106,160.81,0
39289.0,-0.439572762139574,0.97739201533069,0.487637085456532,0.794652572680604,-0.0135661533359822,0.239205943026998,0.407026687580266,0.528364971908251,-1.01281421783116,-0.306137690879103,1.0388673152084,0.899537522698493,0.386850453137267,0.771392778509178,0.523464344502914,-0.151182992296732,-0.155664499903667,0.257531914165723,0.379850813240412,0.0077036555247801,0.271794149563108,0.609745937468165,0.0626361593309522,-0.296380028703181,-0.15660326846407,-0.298388259354325,-0.050960214469621,-0.0299101794259774,71.41,0
46212.0,-1.61815611985889,0.0884136440516926,1.8469480722257,0.27558453405588,1.12025741631348,-0.255941252677201,0.362568970702032,0.249535611985135,-0.416143215866601,-0.578192109148568,0.856206000640478,0.671698916817586,-0.83448531852352,0.187137075794555,-1.33951891277363,-0.312935873444389,-0.225452744785963,-0.338635926593104,-0.670195400757953,-0.14861491087878,0.0283956387454868,0.00404343442831,-0.27320584557696,0.0164946440592105,0.667760329178346,-0.443512119035757,-0.131275108367156,0.175456228657834,24.36,0
78254.0,1.21894640228993,0.739352638721748,-0.443004199215808,1.14719565270246,0.395686398537776,-0.70425079093405,0.27079086454663,-0.134596342546169,-0.481241716990451,-0.541997340547517,1.69750109331405,1.00201405893549,0.927928987821994,-1.3613869211464,0.302138310392249,0.842538963857568,0.464423241394876,1.07240730666927,-0.21700772813312,-0.0111786954024145,-0.026319045670316,0.0120092544857296,-0.189450539769116,-0.107960775966733,0.7398573368032,-0.32755091755765,0.0376188961185508,0.0461156932574202,1.0,0
160426.0,-0.251442022913318,0.866499714567141,-0.893481961694436,-0.637656920713281,1.62369060781643,0.0828961431241981,1.15375041164081,-0.142278777762737,-0.527622352060992,-0.826522244725897,0.337849638815213,0.50485907083587,1.11157869639947,-0.899046330183712,0.0087804597862853,0.483858706395734,-0.285613961961239,1.49221381090092,0.631185106085593,0.0134155143414963,0.321470805313564,1.06684449865328,-0.16071566229862,-0.383039242543325,-0.275316216317721,-0.15601094779408,0.137632363437196,0.202713197974129,52.07,0
95248.0,-6.08309597390938,5.30236030011732,-5.25905283368217,-0.902589175107189,-2.79979192524586,-0.724508079646576,-3.24117174202748,4.72727260299258,1.25631064800611,0.123162901501398,-0.950324778556814,-0.458942768545629,2.14056986506426,4.47239213187721,-1.96268078811508,1.62564624663379,1.35196963302011,0.757358427208156,0.164178353202045,0.003202196485101,-0.277411925678923,-1.28622210878879,0.54821566858237,-1.50635210003204,0.380309173689093,0.223147480267468,-0.24615995300287,-0.0294964745636478,10.11,0
90233.0,2.22213965211147,-0.804845872301915,-1.00906243003356,-0.714828566792185,-0.598078506457183,-0.572234997943355,-0.863683526344871,-0.150388453733302,1.35679248920556,0.442188141280084,-0.195848186473009,-3.96283823007253,0.0709643412331453,1.52105295297987,-0.52191945221003,0.927570312789836,1.08558189438241,-1.03054483215134,0.428237912069222,-0.188056688462032,0.0082796450874743,0.243023695471858,0.216082626395753,0.519992056252967,-0.113759167983775,-0.217359365502427,-0.0548968730888373,-0.0628515937465888,3.95,0
137138.0,-0.492960965314135,1.17666896802636,-0.526717753884207,-1.36835776706807,1.27053878054121,-1.41627289900202,2.08816259371338,-0.882526893100342,0.590591906680503,1.29298666806614,0.98254835405387,-0.484957930875887,-2.08178256587233,0.413628888045962,-0.523340373735985,-0.786496903362712,-0.809704527331948,0.0614234120254091,-0.0137274059252445,0.395343998392304,0.0375176760347082,0.963569563297701,-0.286628523532115,0.0171247857125881,-0.337990684244222,0.0041804132558806,0.219214845385563,-0.230956861947596,6.81,0
130582.0,1.64608306858193,-0.50593133510174,-1.87726424460927,0.386363042998473,0.213192294824312,-0.429238102341227,0.212633907194431,-0.0949988809832237,0.658752810390013,-0.776676120699045,1.35335733866657,1.24867539139833,0.291349371950022,-1.31303793482249,-0.773876926631992,0.134641774088693,0.850266718625315,0.420744833764825,0.285312761701194,0.228347690912858,-0.0832982613909743,-0.408486963130146,0.0628547626616452,0.609871010343995,-0.140959830429852,-0.158748546647005,-0.0415333120760319,0.0063026544169323,181.54,0
84528.0,-0.194570908158444,0.924670289905339,-0.877539506367248,-0.935779594209333,3.32773489554511,2.90313626044239,0.622776906296002,0.553273947166793,-0.734507010638459,-0.880546188649516,0.340817270206038,-0.735768626494555,-0.263927011404707,-1.45835233402096,0.978952415208764,0.687710418266158,0.45666160346252,0.862810794371095,0.175931656118401,0.205538969067583,-0.172553943381239,-0.486064298461898,-0.315442736881861,0.885970335565142,0.23699824187155,0.313855067532166,-0.142270142725123,-0.144444858157414,0.76,0
4484.0,-4.0062219888451,-3.5535209823371,0.629008804043848,-2.38887804881352,-1.05025575249732,2.24325238106364,1.91664339832369,0.0676607367115045,2.95399818458155,-2.78262995919365,0.721749463453791,-2.5219611197538,1.38116783133873,1.15766936272993,1.94536133641177,0.0150611196682336,0.485335678350698,-0.703686660316331,-2.61630651294608,-0.450058740212568,-0.0328454010684024,0.802352091847669,-0.0170405622036437,-1.73726706210641,0.386694208340622,0.0521655447498491,0.974742241057507,-0.295351969646099,1000.0,0
43847.0,1.05915993972571,-0.0740900419335334,1.5115074960013,2.05749461390604,-0.937764825276613,0.332877606841097,-0.657167363505422,0.261149502617666,0.345571902846069,0.255400358039297,-0.510725840151501,0.406240554289285,-0.212635722260631,-0.506597623616834,-0.582159962168312,0.0139600822664022,0.323892215517258,-1.20678543078464,-0.800347073865289,-0.140868051089378,-0.179621264269245,-0.319205388869311,0.1623340121469,0.437340239535852,-0.0072511590838617,0.848940594114579,-0.0150597863242163,0.0220723554608157,18.96,0
132997.0,-1.01534340930942,-0.427272632802686,0.147466805840171,0.65948999601384,1.518246194082,0.317151363506689,0.248430289249007,-0.998901897383109,0.94261482376583,-0.117634325724629,-2.23083281854793,0.177269105328653,0.280565708279459,-0.821265241773496,-1.74173911192301,-0.529938200475031,-0.502945229771585,0.161172974048163,0.0184546287455653,-0.65137525267867,0.900469328399928,1.1250876935271,0.246602557020011,0.143374257505427,0.165272797782547,-0.368515264912517,0.0985957827500004,-0.144250540671482,38.97,0
58822.0,-4.38422089880268,3.26466481012305,-3.07715801666012,3.40359359659281,-1.93807528041028,-1.2210812776781,-3.3103166090276,-1.11197501012863,-1.97759328056305,-3.28820356526528,2.88609147657536,-6.84897793447677,-1.02923459062256,-7.46010298330266,0.0559060176229105,-4.33478342671028,-9.87456039324105,-3.54190332932228,-0.531558760456647,-0.141533268810834,2.07638272101207,-0.990302787008607,-0.330358452316133,0.158377625833497,0.0063514462492984,-0.493860013315231,-1.53765237842389,-0.994022490842227,45.64,1
22759.0,-0.439180874840438,0.890339592818107,2.14588685887052,0.938261660054812,-0.44961804223566,-0.0299466564959926,0.324614055083131,-0.0707884324815582,1.48849426299069,-0.903526080994184,0.0695509601956673,-2.11506370177656,2.09859239754629,0.897498923587253,-0.941817447759812,-0.239786617074755,0.5164664020578,0.366155667156575,-0.301298110994577,-0.115583612909342,0.0295150961475925,0.524871888615085,-0.246449882347068,0.374737308446885,0.203485071485647,-0.308336885754034,-0.0571874392765438,0.0177177662615253,43.0,0
57120.0,-10.2553184545318,-12.0401325075231,1.24351733829344,4.72523648989323,8.57464037651619,-6.19285868370987,-6.18358600877623,1.50059152859351,-0.720189987188456,0.317617671909466,0.206642250996445,0.83772818499017,-0.13645127685488,1.31828112021273,0.112045193596578,1.55921831756609,-0.880498753768157,1.28022498702546,-1.47694070976819,3.46205175827061,1.39843547364022,-0.771969995276979,-0.458446151262106,0.0879845454312188,0.311440242571963,-0.111375739968594,0.122289954528128,-1.98633216972966,10.62,0
100015.0,-5.59640454900836,-8.73272627129426,-0.806850260878967,2.17756191467578,-3.16808021238322,2.78122485812009,2.50131531262254,-0.893235029582939,2.02165570160234,-2.65037635393497,0.50784869790118,-2.63351221152135,0.915292522412442,2.07726554947963,1.77921193158781,-0.0803348320063028,1.22968565655613,0.202888684051947,-2.43772045235986,5.28838191443371,2.51831142832734,-1.12576678301554,-2.74187294695618,-0.968652005344141,0.116251795831994,-0.177388665543268,-0.369793118888091,0.621429686737911,2793.6,0
124714.0,2.0561222962775,0.116380113324459,-2.76730974355274,0.174516930886097,1.03197185424934,-0.872209517902161,0.566371678190764,-0.236334100299046,-0.0723081892187735,-0.0657037506761228,0.67867213867835,-0.340936900723751,-1.49786261023102,-0.0179275704759723,-0.0683338962193626,0.481807664700166,0.224911919453652,0.719712756444103,0.289674089811201,-0.162812868785051,0.0262450825741396,-0.0164597304331192,-0.0347233175354145,0.116318323676009,0.238478421105677,0.596444466780242,-0.125847578222379,-0.0605935259530108,35.0,0
123607.0,1.79381354261453,-0.50742705938572,0.184687601300882,1.32743233701295,-0.964962713052744,0.0245178892868893,-0.889036084910363,0.285614133551856,1.11026400109744,0.329286973311391,0.605188697886173,0.402901688070294,-1.27674877527423,0.257659439964093,0.129794005509489,0.744640791403799,-0.856593020935337,0.807852460887546,-0.486604845283061,-0.252048519608819,0.123619513975706,0.346437885794807,0.264801611952808,-0.0610118923482557,-0.45503065763398,-0.774111131717899,0.0619532734208998,-0.0258959001269819,45.0,0
122774.0,-5.22753040131068,4.95529062129733,-3.51759022358506,-2.38987325223958,-0.0561227311031392,-1.57214875793511,1.09224746777548,0.342750746141013,3.4311319981703,6.15412814360676,0.608537701171477,0.37256201340193,-0.917294987584338,-0.234111207078058,-0.472030232154309,-0.660020038421959,-0.841547899989575,0.035570497423123,-0.301494925811482,2.52193841084374,-0.390661478466887,0.462827348137039,-0.0377283274442246,-0.544255261878927,0.783268425450338,0.141523449112886,1.96365867695652,1.07152138484981,7.7,0
83481.0,-1.46279028433697,1.78335535931511,0.704154225697895,0.974842195740906,-0.521777033761455,-0.096250125776558,-0.107350294531657,0.905624237501122,-0.519968780594258,0.63201026428353,1.26292167042384,0.358279776077116,-1.02806087483481,0.99921601093729,0.870066580277342,-0.3346441570775,0.264310466356719,0.34584357313014,0.405598387120199,0.186714153577451,0.1925988953964,0.733294548705165,-0.0725914749600385,0.209814491590302,-0.175348347603109,-0.212846479374434,0.224085601090422,-0.0310476763514559,7.18,0
135626.0,0.19568064567725,0.904835189871887,-1.00359119598342,0.888976648248417,0.897764122673657,0.0557897650538548,0.656388614238893,-0.171752822537758,-0.709909089367405,0.259977946016341,0.850632570167502,-0.1447258810218,0.0483081114754867,-0.532162711430546,1.24249615670599,-0.319176000891969,0.854216745629182,1.48153468897797,2.70970289078136,0.186369440010854,0.359650471629759,1.16660451243591,-0.0024213680579786,0.193105877871075,-1.28981627592048,0.86941952069988,0.0264575705202778,0.313565722529367,46.65,0
141527.0,2.05271221038441,0.216346950451908,-1.645700751061,0.437609450879209,0.45719997434874,-0.910550929786245,0.274848224900636,-0.309095672908473,0.315986722723689,-0.415120929005914,-0.28409948035106,0.778018605707422,1.17036379784413,-1.05978242197358,0.075543256918766,0.234791721766862,0.447030909958398,-0.477355766385039,0.0038457132156706,-0.0706342585352316,-0.339962394439084,-0.838079906757493,0.331824445543087,0.669804772603876,-0.236891287980512,0.160627227098508,-0.0567758085102803,-0.0255651593912947,9.98,0
142448.0,-0.321021743335809,0.497824540929957,0.964010430119539,-0.931012847333091,0.339628948600488,-0.310047705429157,0.432192833591686,0.108828435166438,0.697037320482727,-0.912920948175016,0.707313005485894,-0.411169663224033,-1.71080044695782,-1.1639077382952,0.0018889264935046,0.852315635380447,0.0331721860481556,1.07336911305057,-0.0076470195052717,0.0806515507361909,-0.296092531156925,-0.654231166722918,-0.0625054767697269,-0.578646245898527,-0.238834767758372,-0.271514566765262,0.102878017645128,-0.130250898449621,20.0,0
132713.0,2.21234721979785,-0.593288479459169,-2.0014096533746,-0.976572198944638,-0.148842770218396,-1.50963799853346,0.103552411255583,-0.416358155536092,-1.08797445126125,1.12290509392344,1.06633529234897,-0.452779763365523,-1.08971526037966,0.786874901806561,-0.621422853108658,0.590404644549056,0.253587603051083,-1.20791195523927,0.844540809860976,-0.116090262207962,0.400203302563644,1.08876293481665,-0.0528496679529409,0.055096008390069,0.357566641701725,0.0633528055507867,-0.0865118199366055,-0.0926840742374263,15.0,0
70885.0,1.33533163812896,-0.847646565522854,0.632432185687665,-0.910471432590228,-1.11896228835164,0.0609183316534153,-1.1351651957125,0.149909111838939,-0.542596384226097,0.777361436247695,0.572490528505569,-0.432284277894427,-0.027249954105226,-0.214489001440414,0.521566006916948,1.93851509141304,-0.470704737762306,-0.0340645358154706,0.817491652428978,0.159004916199138,0.391180480412551,0.970381037212566,-0.23708867857377,-0.463447628393896,0.483143661772026,-0.016906710246744,0.0247763112452063,0.0112537922936534,39.9,0
35723.0,-3.47607003675086,-1.67530842807894,0.570813790282601,1.11695084836559,2.91699629166771,-2.3915333322018,-0.844244319664744,0.552441781596099,-0.93633615962189,-1.63752380260325,0.149022864122927,0.645365989132508,1.1282354431634,-1.16677264785926,0.7606767032732,0.516227508492155,1.13941759684338,0.23101451800718,-1.50357090202449,0.811698537222724,0.361764685773551,-0.19377037649941,-0.411925190110969,-0.0078843509967195,0.643462100297924,-0.413354889375463,0.0119628230482414,-0.480130210128094,1.0,0
115879.0,0.377956424837592,0.449361097399236,-1.52988385412899,-2.48841495599423,0.293701487732121,-1.78084045126508,0.799377055146823,-2.188121653845,0.955494663233104,-1.24078458161384,-0.828133740116814,-0.223977776926608,-1.80643232028064,1.27131266539487,0.534395493873757,-0.982559926377415,-0.0623978209267735,-0.340470526992598,0.0372375294309079,-0.661668706103501,1.7209249916444,0.106858611496318,-0.29000231931809,0.0119865204226338,0.734550846725094,-0.0849742820378688,0.249958512208545,0.275968848092962,54.91,0
155582.0,-0.949711519257672,-0.0416233920389771,0.574214149600872,-1.37803121446963,-0.289005558057094,-0.904490698197249,-0.0435350756080807,0.288697073641114,1.58411885975965,-0.879965978221068,-1.9535604677862,-1.3315124069382,-3.0314316805911,0.28095034768155,-0.34804402409508,0.652656697914886,-0.802084476467466,0.496222811237878,-1.54641909102069,-0.655767609065023,0.368430953835274,1.05937644361647,-0.151517731091072,-0.111290799698968,-1.17999667531947,-0.245040712917233,-0.262410514995929,-0.0967827442814265,24.95,0
172540.0,-2.94458704806973,3.37132055181403,-3.21872618726463,-0.680454084772182,-0.990116186745761,-0.976944723152656,-1.15501726039492,2.38740130655663,-0.0643530878834852,-0.0964813162134023,-2.52699821572343,0.848803999875674,0.946812852613928,1.83170516401097,0.371002135087642,0.40513599335902,0.147328316857742,0.510966504874844,0.178392425049265,0.0195445221877727,0.418260762043921,1.03141084484041,0.128592680358431,-1.03853895258394,-0.249786703088416,-0.11594188203866,0.285576896987279,0.240771447570604,1.29,0
42652.0,-1.32757014056358,-0.64615454861688,1.37021167995477,1.55549983412339,1.34558050344721,-0.963676950357999,-0.151488403804531,0.110135433938543,-0.604109240803907,-0.0615439894635622,-0.324926902704619,-0.0254493906056206,0.056318443851817,0.415325970224222,1.52730748054446,-0.650488430121567,0.184741635412464,-0.142446393162649,0.269219811263742,0.525376474298156,0.383825627100185,0.664880858023234,0.285997674812677,0.0839469742670254,-0.263385059720944,-0.206394483326255,0.124116373527664,0.194955250677025,75.24,0
48369.0,-0.90954285359818,0.913774909497965,2.70523574794187,3.34196486414333,-1.37414323000648,1.61607233859216,-0.952857308058977,0.828398909570385,0.255903190423574,0.209367663064603,-2.01068452684946,0.504817651260792,0.829987265567592,-1.19122993534701,-1.29054646814475,-0.4440307385779,0.671884820903527,0.349388727067648,1.37198992494419,-0.038065707011836,0.226646736062847,1.05946673194549,-0.123036515251847,0.129857895676256,-0.37343395062494,0.420422966881912,-0.0934668653520423,0.0941713049680706,44.35,0
7023.0,-1.19363626495136,1.06380397532168,1.61520152279389,0.209933041954849,0.0543654350388001,-0.610597277968253,0.517408410841972,-0.191823426955049,1.18261473368772,-0.266080948783244,1.08276047294852,-2.43870825092608,1.49356048287667,1.48761966838376,0.41108641215472,-0.234436476659231,0.70060130154504,-0.651503692682568,-0.623350242079963,-0.208835158860733,-0.319520581287927,-0.587316842766557,0.297626234175468,0.314754911072995,-0.320518882249876,0.0045775783501655,-0.239273848603526,0.121354584374128,9.72,0
125475.0,-0.809903355216657,1.63233532706757,-0.890499463968175,-0.657720317912446,0.566108582664774,-0.911347843697797,0.786276531067301,0.0487447245505038,0.480937840071321,-0.0045574880474853,-0.683089705959419,-0.137394984651165,-0.188643594821977,-1.07423221587495,-0.178128975435669,0.305425555689066,0.428259746983832,-0.241094581734758,-0.298997508394883,0.177576709529739,-0.380383429630361,-0.876770187241962,0.146218599821979,0.615123406412307,-0.358736764258181,0.0675500960472093,-0.123806404662436,-0.0820572311818656,9.99,0
114341.0,-0.289811302178895,0.877448339959146,1.50094233778056,1.13866291698023,0.266824069365751,0.117523218509947,0.813521168696182,-0.281889305046886,0.3506035861587,-0.067759647382333,-1.13173511616253,0.672258545727498,0.603987438132694,-0.717964011490921,-1.01926989571078,-1.09456030152383,0.165302989836418,-0.81951843654543,1.15572257467348,-0.0084047404791658,-0.419732776189047,-0.7806039088047,0.0999209606242222,-0.0585361622932625,-0.852198553724774,-1.06211673409585,-0.155905534296762,0.000412067519774,19.72,0
73233.0,1.29611341830785,0.366758973408832,0.0887798323503684,0.563317397812544,-0.0796166895878015,-0.758164839346782,0.0963937377192415,-0.187848823561761,0.0196889010596419,-0.291115201330667,-0.490788376186516,0.232298636307725,0.648415724070502,-0.385329326293703,1.09708887623218,0.619737365422313,-0.219451432648727,-0.164335542710336,0.0022223093654944,-0.0441157919541933,-0.319707097283412,-0.901516179360791,0.0597621257543036,-0.184138585367794,0.299266722398209,0.126737261701138,-0.0214603255261608,0.0259221006967081,0.89,0
78518.0,1.01349832787775,0.0176145235032144,0.463427690059296,1.3650569855278,-0.229041972564329,0.0409409829795619,0.0444589594837573,0.0966945743599617,-0.009142763422185,0.0173152298807159,1.36929654469358,1.36170184047983,-0.105477310878077,0.258459027538623,-0.819164831432261,-0.586813274034486,0.0810729455926135,-0.557040612517065,-0.171796111020998,-0.0785314305160327,-0.0055490941918117,0.0803542418813262,-0.0943269936526463,0.238476830946894,0.592335389169586,-0.347940258872256,0.0281361313508492,0.0165618775912422,57.0,0
